merchant_id,tax_registration,merchant_name,mobile_no,start_date,email,address,state,country,pincode,description,longlat
621,"a4193901-bce3-40dc-a4d8-99529a4212e5","Dominic Williamson LLP",905339758,"1986-09-08 23:57:27","620_Christel@hotmail.com","21266 Hush Grove Journey","ok","de",506324,"right with slipped oh to hobo so","-94.94 : 32.08"
622,"ba2fb185-1318-455d-a21f-341065ba89c8","David Will Inc",965201914,"1988-10-23 03:26:36","621_George@gmail.com","51328 Strong Rise Meadow","ca","in",473348,"today you just feel give no and music thing flanders","-86.90 : 41.53"
623,"2ac608c4-d10f-493e-93ab-8a602c213b41","Cody Bonilla Inc",977361711,"1987-05-27 14:04:55","622_Joshua@gmail.com","182 Umber Beacon Drive","ca","in",131838,"","-76.50 : 39.32"
624,"468aff9b-59e9-42be-a968-596973e7bc9d","Tammy Jacobs Inc",888845642,"1993-01-11 21:23:44","623_Lydia@hotmail.com","58479 Tender Diamond Pace","sc","us",278170,"it's due this bad and handle","-90.24 : 38.63"
625,"f14f2e3c-c96e-4ed0-bcde-7b208b2bed00","Jason Gonzales Inc",985766631,"1984-06-24 02:45:13","624_Amy@hotmail.com","100 Clear Leaf Valley","ca","fr",758372,"","-83.84 : 43.06"
626,"312ab7af-ad88-40ec-a3fc-2fe0ce8be464","Scott Smith Inc",985946921,"1989-03-20 07:47:31","625_Angel@hotmail.com","92806 Iron Fox Dale","fl","uk",956581,"age you're brockman run this that see any you do parent screams everything","-122.67 : 45.52"
627,"b236f02c-69db-4778-85ce-9a8622b97d7a","Jennifer Simmons Inc",930010078,"1989-01-09 13:04:05","626_Ethel@yahoo.com","2102 Misty Grove Nook","tx","de",185170,"my like mess","-120.20 : 40.31"
628,"f907e7ce-8d60-4d85-ac82-e2558f500b99","Jesus Blosser Inc",991538991,"1988-04-20 11:35:55","627_Carol@gmail.com","38826 Hush Log Court","az","in",498624,"we","-118.46 : 34.17"
629,"8f95fe8d-dc37-43c2-a6e9-94e6959f0431","Antonio Nalls LLP",920959436,"1980-06-19 04:37:41","628_David@hotmail.com","1363 Noble Bridge Trek","sc","ko",180970,"it","-108.19 : 42.95"
630,"9c8c3f85-a9df-4ade-a4f9-cfb404a4e78e","Randall Wilson Inc",882878005,"1983-11-04 11:39:34","629_Jack@hotmail.com","91732 Fallen Oak Estates","hi","us",553112,"","-94.58 : 37.47"
631,"cee210ed-db09-4c78-a7c5-3c250ac416bd","Ronald Schaffner LLP",899674293,"1984-11-19 13:23:58","630_Kim@hotmail.com","1003 Gentle Prairie Street","ar","mx",660757,"do with to oh won't infernal there knocking bart's other bring you i'll a for boys away love care boy and the of","-79.74 : 41.42"
632,"bb4c1b58-854f-4989-88c8-52377f5094fb","Mary Thurber Inc",966045932,"1980-01-12 14:56:59","631_Amanda@gmail.com","68715 Rough Autumn Race","fl","us",718102,"aren't","-76.18 : 40.96"
633,"eebcf608-ae82-4bcc-8df6-750569ea80f8","Harold Hicks LLP",935716867,"1991-10-12 08:47:02","632_Henry@gmail.com","32906 Thunder Autumn Edge","wa","br",737090,"thanks in beer fountain you it but can think us","-104.87 : 39.76"
634,"d7177781-2f6f-4151-bd47-a1e2b2616ec9","Mary Miller Inc",930001524,"1999-01-19 15:26:13","633_Kathy@yahoo.com","592 Hush Bear Trek","nm","us",529322,"","-92.81 : 44.90"
635,"9a6550a5-fffb-498f-ac0d-65ca2d2c456b","Mary Balls Inc",884413251,"1983-12-10 22:45:03","634_Ronnie@yahoo.com","78195 Crimson Rabbit Nook","pa","us",551445,"","-119.83 : 34.43"
636,"c69125ee-36a7-46a6-8e44-ee40fbceeb1c","Irena Maddux LLP",919002344,"1982-09-20 02:23:01","635_Rebekah@hotmail.com","45968 Big Wagon Court","ia","mx",117945,"now chattering i'd it and the happened","-85.64 : 40.33"
637,"4bdd7db2-4112-4b46-a745-2210921171f8","Ruby Waddell Inc",883248450,"1990-06-30 00:03:50","636_Kristin@gmail.com","14622 Crystal Nest Wander","fl","br",113029,"baur","-81.36 : 28.62"
638,"6f1ce375-54cd-45fe-a57d-0b5bf97daa9f","Helen Sasaki Inc",929362022,"1991-02-05 21:13:37","637_Ronald@yahoo.com","43282 Cold Spring Flats","mi","us",326549,"d'oh to because got perkowski of no","-71.96 : 44.16"
639,"66745fa3-1f6c-46f4-8e89-4ff0e12994c9","Sandra Hill Inc",947421577,"1988-03-06 08:38:19","638_Ronnie@gmail.com","2236 High Willow Ledge","fl","us",910619,"ha uh long but","-99.70 : 31.77"
640,"91d2285a-9425-4275-aaaf-4dfb54142614","Teri Holmes Inc",944390894,"1987-01-19 22:53:44","639_Julianne@gmail.com","29277 Thunder Timber Trail","nj","uk",491382,"son let at with the such the time grunts it women regular yes to i okay uh and when disease how antisense i joining","-90.82 : 46.81"
641,"0c4f0b08-8938-4923-ad95-8253050add78","Virginia Lopez LLP",946936599,"1994-08-31 00:50:36","640_Leo@yahoo.com","37842 Turning Cloud Ridge","mi","in",394218,"stop look boy never about","-79.97 : 40.43"
642,"0a7ad004-95cf-43c8-ba83-731ff551a61b","Jordan Hinojosa Inc",987717709,"1993-08-11 07:09:58","641_Eva@gmail.com","89230 Rocky Shadow Gardens","ga","br",565194,"from mr sir happen will can bones it's names return bring on wife play trouble de how will one weren't alone got go not mother homer well around me","-107.53 : 41.03"
643,"bc21906e-b90a-4998-a028-448e9dbb3680","Virginia Westover Inc",958809802,"1991-09-08 15:14:25","642_Thomas@hotmail.com","25711 Colonial Anchor Bayou","va","pi",921031,"that's","-108.73 : 39.00"
644,"97b9f3fb-1b68-4504-9dd1-aec0eca97142","Ben Hanley Inc",935956737,"1980-12-30 00:16:00","643_Debbie@hotmail.com","6417 Big Snake Ledge","az","uk",765452,"know and in we carry","-117.80 : 33.76"
645,"edb05f78-bdcc-4cec-a2a7-13484c15e2e3","Rhett Carter Inc",889714654,"1999-07-06 13:54:40","644_Frederick@gmail.com","18597 Iron Embers Quay","mi","us",624252,"leaves a throw contributing richard i you a are","-94.78 : 36.95"
646,"c3889625-fc57-488a-bad4-3dc5f9005c4f","Connie Acosta Store",964124688,"1987-02-14 23:51:29","645_John@gmail.com","94271 Turning Fox Meadow","tx","ru",346318,"somethin' think today early a is his","-91.92 : 43.53"
647,"f53aff3d-eda2-48d2-b9e3-be89cdfa6c1d","Marilyn Simpson Inc",951584004,"1991-10-09 16:30:19","646_George@yahoo.com","17917 Bent Deer Gardens","md","in",282935,"i","-88.90 : 38.20"
648,"0a82f642-b2e0-4e3a-8da6-17431bd328ca","Lenora Smith Inc",989859773,"1995-07-17 16:27:19","647_Lisa@yahoo.com","75503 Heather Grove Race","ky","us",440283,"do","0.00 : 0.00"
649,"b4d417e4-a4d6-4b95-88cc-f1223037ec4a","Michale Rhyne LLP",969899512,"1992-10-14 05:21:09","648_Nicholas@yahoo.com","22242 Quaint Pond Byway","co","ko",249458,"his","-75.06 : 43.22"
650,"0a4aaea5-c706-408e-9d70-98f73f005dce","Deborah Toledo Inc",913424786,"1986-07-05 12:37:02","649_Peter@yahoo.com","78965 Golden Dove Ridge","tx","mx",410365,"on","-81.80 : 40.55"
651,"502a097e-e49d-4976-90a6-d93d627a0093","Mary Lambert Store",995342721,"1990-11-03 10:53:44","650_Jon@yahoo.com","97003 Colonial Pumpkin Swale","wi","ko",549095,"","-76.16 : 36.32"
652,"82c6f435-94b4-47e0-a438-4b04fd308710","Barbara Baer Inc",929258442,"1994-12-07 04:56:51","651_Sally@hotmail.com","5672 Orange Spring Journey","la","ru",831579,"gonna screams","-84.07 : 43.60"
653,"b09e8c24-accf-49f0-8b24-2e43b43aefdf","Jessie Murray Store",920823030,"1997-07-25 03:50:34","652_Patrick@hotmail.com","21188 Ivory Oak Jetty","dc","fr",250788,"my","-79.42 : 40.07"
654,"e68d95a3-7113-4e25-bf65-16f21ba40630","Sophie Chung LLP",959300771,"1989-05-06 12:40:38","653_Elodia@gmail.com","5835 White Nectar Gardens","nj","de",142357,"my of know an current make homer mom hall it's drinking many","0.00 : 0.00"
655,"26031552-e7fd-4776-9b81-0ff69428d1b7","Dennis Blake Inc",984290222,"1999-08-13 22:08:54","654_Arthur@hotmail.com","52674 Golden Flower Vista","ga","us",943079,"attack all win oh i with","-93.28 : 37.19"
656,"437c95ee-a70b-4743-98a7-8ddf7d45e240","Henry Moses Inc",915406426,"1999-01-21 13:15:51","655_Judith@gmail.com","2339 Foggy Embers Heights","nj","br",400787,"not his maybe not i'm guys","-91.40 : 46.56"
657,"8922fe83-1ec2-4b1d-8658-7ac785c1c179","Maxwell Legg Inc",929818575,"1986-11-05 21:01:12","656_Derrick@gmail.com","17406 Tender Beacon Byway","oh","mx",330957,"so & lake humming with for troy hollywood kind become fun all we're is","-73.12 : 43.48"
658,"80c57e14-6ed3-4cb9-8777-1a07f8874193","Robert Melton Inc",880405282,"1980-10-20 02:18:35","657_Opal@hotmail.com","83068 Red Dove Farms","ak","us",978236,"","-120.71 : 38.56"
659,"a9b3a90d-de11-4652-8bd3-4d79df6d69c1","Terrence Hendrickson Store",883603165,"1988-07-07 13:47:38","658_Yvonne@gmail.com","21705 Burning Swan Heights","nc","us",534527,"cecil","-74.18 : 40.93"
660,"72a0c21a-1e5e-4feb-a257-377cddf779c8","Larry Zack LLP",927520618,"1995-04-21 18:02:51","659_Reginald@hotmail.com","16929 Lazy Cloud Park","fl","ru",626688,"some that dna why and marge course brings don't","-112.03 : 43.49"
661,"6e8e1b3f-50ab-43ff-94bb-1bfb0e487415","Samantha Penny LLP",925037658,"1991-11-14 02:52:52","660_Barbara@gmail.com","33452 Bent Turtle Glen","mi","us",138864,"my come","-111.37 : 32.62"
662,"98d0d53f-baaa-4ab9-87ee-101f6b08e216","Lee Green Store",946566999,"1997-08-11 11:25:59","661_Travis@hotmail.com","79931 Lazy Beacon Lagoon","tx","us",231463,"driving in","-92.70 : 43.71"
663,"4e7cd2b9-4e97-4b1c-bafa-4b7ee870a8d0","Ebony Roman Inc",934505472,"1989-05-16 00:31:19","662_Marie@hotmail.com","67976 Little Holly Bend","hi","ru",846967,"los see i english oh had egg honey some you shoe well never you charge that you're table river i've with","-93.45 : 31.44"
664,"a349c97d-9ab6-4eb1-98ec-16de4d3ad3da","Tammy Rice Inc",922206232,"1998-02-28 13:12:26","663_Mary@yahoo.com","6754 Sleepy Apple Twist","nc","us",482525,"i you of shooters am gasps is on dad excellent me the maybe some paid all christmas","-117.62 : 47.43"
665,"ceabc80b-71df-4319-a7a6-33dce326cb50","Joshua Chaney LLP",930933629,"1990-02-10 18:49:01","664_Victoria@hotmail.com","13773 Cinder Elk Mews","ar","us",464837,"whirring what's the at we","-79.54 : 34.80"
666,"0afb9640-6e81-4995-9527-7e309c35855e","Justin Aaron Inc",954058704,"1997-09-07 07:16:28","665_Mary@yahoo.com","31010 Golden Lamb Bend","tx","us",482800,"it today come trouble really feels a lord a that","-97.87 : 28.97"
667,"a327df91-3f08-48f2-ab43-422dbbcd7e64","John Leong Inc",927324410,"1993-05-05 05:14:29","666_Jack@gmail.com","1314 Square Wagon Avenue","nh","br",202770,"you","0.00 : 0.00"
668,"4322626b-1cff-4a11-ad29-a5d5d784aaec","Matthew Martindale Inc",898405554,"1983-05-13 14:01:16","667_Stephanie@gmail.com","23997 Rough Barn Pike","tx","us",736168,"","-90.60 : 38.77"
669,"4316438e-556b-4617-9514-58a381eabcf0","Jennifer Ritter Inc",882508715,"1981-10-20 05:01:17","668_David@gmail.com","7090 Sweet Hills Landing","tx","us",370645,"","-84.91 : 41.53"
670,"b4e16d88-1dee-4e1c-bc15-dbcaf4ca0a14","Willie Climer Inc",927339321,"1990-08-25 02:41:41","669_Kathleen@gmail.com","49156 Little Bluff Round","al","jp",218976,"","-116.93 : 33.79"
671,"16a36388-e833-4a6a-89dd-e7a8b91bb2e3","Ron Foster Inc",928280163,"1995-11-15 04:30:29","670_John@gmail.com","11477 Turning Dove Ridge","wa","in",586787,"oh i","-90.74 : 41.01"
672,"ea8a744e-35d1-4985-b66d-0c8d07b96b3a","Andrew Thomas Inc",880330418,"1991-12-21 17:56:34","671_Laureen@hotmail.com","18117 Orange Bluff Ridge","oh","in",117650,"know so a with me uh taking to are don't by i you what's you'll","-92.70 : 43.71"
673,"6d5c94e4-809f-4392-9383-7c380ca1025b","Melva Hazelwood Inc",913105022,"1987-10-07 12:46:45","672_Deirdre@yahoo.com","52911 Little Fawn Drive","me","fr",228649,"you lyden no fantasy if i'm then waters hour you need sir are snoring cover metal i mr but on hall good maybe homer our him and use huh of alone the taught a","-85.20 : 44.33"
674,"f50cac59-75ac-4e5d-be7c-3e9094339563","David Rozier Inc",955888555,"1992-05-21 08:53:19","673_Dustin@yahoo.com","44777 Twin Snake Edge","tx","de",654860,"","-81.75 : 35.32"
675,"b9f690c2-9572-4f7a-859c-bf80670bc116","Erica Bonner LLP",882610962,"1988-03-19 17:10:20","674_Eileen@yahoo.com","69678 Umber Zephyr Corner","ky","us",612919,"you ned as","-77.74 : 39.45"
676,"33dbb324-ab5e-4a15-8619-f4ffe6a64041","Marian Eastham LLP",908161732,"1983-12-17 04:15:53","675_Kenny@gmail.com","48541 Silver View Villa","ca","us",561537,"","-94.94 : 32.73"
677,"f1ae4b1a-be38-406d-a73c-23b717e1ba1d","Judy Johnson Inc",944041895,"1984-02-01 11:58:59","676_Theresa@gmail.com","11215 Silver Lamb Highlands","nj","us",654794,"think this gasps for yeah game a ah","-147.88 : 64.83"
678,"a1700c4b-cd14-443c-bb1e-d5b685b3287c","Byron Steele Store",906006476,"1995-11-08 10:26:30","677_Maria@gmail.com","44206 Birch Leaf Woods","fl","us",822009,"a house what why you it right what key not st my the good the happy","-87.81 : 41.83"
679,"aab8df17-e420-4feb-8a6b-ba3c7b09bfac","Mary Williamson Inc",942662223,"1987-06-05 02:52:15","678_Julia@hotmail.com","13162 Orange Robin Falls","va","us",134467,"sea","-84.50 : 39.08"
680,"9b900b00-8864-4a59-8daf-2e7dc448b243","Vera Graham Inc",940479438,"1996-11-12 21:52:48","679_Stella@yahoo.com","56298 Lone River Place","ca","us",740180,"you store you| give you","-93.90 : 42.66"
681,"b3da8cb4-88ea-4c87-831a-eeef92b71964","Jessica Rodriguez Inc",944951732,"1987-01-05 17:51:36","680_Doug@gmail.com","40146 Iron Dale Isle","ms","us",403643,"them died","-79.77 : 35.96"
682,"aa1942cc-d6af-4dc4-aec4-3586eb0ac614","Jerome Slater Inc",939116653,"1984-07-27 10:43:32","681_David@hotmail.com","64346 Red Island Twist","ca","us",357363,"i","-80.33 : 39.28"
683,"607c0396-180f-46a0-836b-24d5809d5ab4","John Hughes Inc",955921848,"1989-09-03 00:02:11","682_Jonell@yahoo.com","99274 Big Dale Heights","tn","br",435303,"living poor camera i but fair once the great in show hush the so it been","-96.43 : 33.02"
684,"0047db87-1243-4b84-a60c-212a456ad3c8","Michael Tinney Inc",948340147,"1996-02-02 13:35:12","683_Peggy@gmail.com","3522 Silver Island Stroll","fl","ru",426859,"you on like","-90.42 : 32.26"
685,"e5b07729-ca33-4a55-941e-6fea5eb42d85","Anthony Silver Inc",917955125,"1981-11-16 13:39:44","684_Barbara@hotmail.com","67929 Red Bluff Bend","fl","br",288053,"best dude is things a always saved","-94.30 : 39.23"
686,"aeba649a-7516-4d58-879b-72e0705a27e2","Anna Carl Inc",998285517,"1996-12-31 16:32:35","685_Cecile@gmail.com","1664 Gentle Swan Chase","tx","us",470218,"place to face go","-91.57 : 33.05"
687,"9ed637fe-5026-4964-adb4-e83ec6fcdd25","Betty Oglesby Inc",894913171,"1993-08-23 00:56:28","686_Lyn@hotmail.com","65778 Sandy Elm Lagoon","va","in",234631,"nuclear are us necesary my cable really","-74.58 : 42.58"
688,"a6ee0373-88b3-4819-adbf-117c9859ff19","Erma Perry Inc",968472227,"1980-06-12 19:01:44","687_Tracy@gmail.com","78814 Old Timber Crest","ny","ru",510025,"want him tonight oh can't","0.00 : 0.00"
689,"590ece63-acb9-402f-9a0b-525c54d1ad76","John Schubert Inc",989334189,"1981-11-15 02:09:29","688_Timothy@gmail.com","20292 Square Oak Stroll","oh","in",970707,"to","-97.22 : 30.30"
690,"96e81949-e9b5-4cb1-96c6-0eb251110424","Thomas Miller Inc",931523573,"1990-03-20 00:35:28","689_Shelley@hotmail.com","80884 Sweet Hills Bank","nj","us",215792,"grampa such we a nearly at","-95.91 : 36.12"
691,"4cfad244-147b-4c23-83c7-18d78d894a58","Sharon Mix Inc",953355687,"1980-04-06 15:31:36","690_Susan@hotmail.com","2463 Crimson Berry Bank","id","in",774170,"cost calling it","-75.55 : 40.66"
692,"2c77bc12-cda3-4351-81f3-33c373be23c5","Dorothy Conway Inc",984196162,"1994-07-16 17:02:58","691_James@gmail.com","634 Crimson Holly Crest","ny","us",923619,"bail i the all car on be it","-84.51 : 39.09"
693,"e330fc42-9b9c-411f-906a-d33431e6db54","Damian Hower LLP",900172555,"1995-09-13 10:30:13","692_Karen@gmail.com","8992 Golden View Ledge","il","us",676905,"huge poker some run off personal and i is corporation bobbins","-97.59 : 29.59"
694,"be2a9ec1-1b30-4dab-84ce-b185021ce319","Francesca Pratt Inc",955117573,"1996-08-29 00:54:01","693_Andre@yahoo.com","31159 Thunder Stone Byway","ny","in",735758,"this all our","-77.61 : 43.16"
695,"eb0f2c12-fd70-44f7-9de5-d5f8d229878a","Lucy Carter Inc",895460142,"1994-12-12 17:16:40","694_Richard@hotmail.com","96584 Cinder Diamond Byway","ky","in",249829,"missed to the picture well speak medicine","-74.91 : 42.27"
696,"8bfe44c5-2840-462c-890c-8f9a9ad7a41f","Brent Gallegos Inc",924950291,"1993-05-29 09:41:27","695_Claudia@hotmail.com","33950 Green Prairie Gate","nh","uk",290151,"us","-87.94 : 43.67"
697,"72076018-fa7f-4d24-825e-88133bd475dd","Yolanda Kimble LLP",895051817,"1992-07-08 17:31:31","696_Jesse@gmail.com","1219 Cozy Rock Path","ks","us",379199,"can let to world screw zaius or this a what the also","-97.41 : 42.03"
698,"7e3f9cbf-916e-43bb-8c03-b6f239b88486","Jane Hansen Inc",936656208,"1991-01-03 19:53:42","697_Juan@hotmail.com","3291 Cinder Nest Drive","fl","uk",642916,"this will the you for and","-73.78 : 40.68"
699,"cca9da43-11c0-488f-8d6d-796ba6ba955d","George Williams Store",888100509,"1999-02-14 11:16:43","698_Travis@yahoo.com","1982 Burning Sky Saunter","la","br",728172,"this the believe more boat without printemps","-81.68 : 28.85"
700,"55305e83-4239-40aa-9f9d-b37a12a9c2bb","Eleanor Mole Store",943995031,"1984-12-19 21:59:48","699_Esteban@yahoo.com","83585 Lone Pioneer Highlands","la","ru",121616,"","-79.33 : 39.74"
701,"bfa8ee2c-ac38-4ecd-b0c1-76cd5eb7b9f5","Arthur Wright Inc",946273404,"1998-03-13 10:50:10","700_Joyce@hotmail.com","7124 Quaking View Bend","tx","jp",547727,"city","-122.89 : 44.90"
702,"d32ac851-fd8f-4800-a074-89258982d533","Mark Huff Inc",881788733,"1999-03-24 14:54:05","701_Leslie@gmail.com","95033 Quiet Rise Stroll","ga","fr",489969,"story vampire and","-87.73 : 40.71"
703,"a72a346a-ef7e-4401-b97b-16f08d0ad955","Larry Thornton LLP",945952431,"1988-03-17 17:01:19","702_Jennifer@hotmail.com","78008 Thunder Maple Circle","ca","in",217303,"million","-94.90 : 47.67"
704,"5c599755-42b1-4685-b7e0-3826fbd79ff6","Mark Prescott LLP",904965633,"1992-09-07 08:56:31","703_Kevin@hotmail.com","99492 Hush Turtle Ramble","ca","fr",805047,"mr everything fold i ready","-98.35 : 26.31"
705,"532c1f39-2055-4563-b513-7ceb07bb7423","Molly Sachs Inc",980925318,"1989-12-20 03:54:34","704_Paul@hotmail.com","39321 Rustic Prairie Glade","co","jp",820387,"is bus patented what's there she's lost","-83.09 : 38.63"
706,"7df3575d-b464-48ac-97c9-cc6513c3746d","Jennifer Jackson Inc",940511138,"1980-05-30 20:06:52","705_Marvin@gmail.com","93035 Emerald Chestnut Point","ut","jp",846312,"life where'd footsteps","-79.99 : 40.29"
707,"61d62c4b-e267-4233-9939-4bba0b16775e","Timothy Fain Inc",995078396,"1997-03-08 00:59:41","706_Irma@yahoo.com","73045 Misty Holly Saunter","ny","in",241310,"about i by genius job did","-90.80 : 36.33"
708,"927d65d9-867e-4f5b-a189-143e2539c76d","Ericka Palos LLP",979046810,"1989-10-12 13:37:24","707_Grace@gmail.com","24379 Tawny Creek Lane","mi","us",482461,"great","-94.99 : 29.50"
709,"b9752fee-5a00-4797-84d6-072b215d2212","Sean Lee Inc",928290374,"1981-10-31 11:32:25","708_Donald@gmail.com","38 Broad Fawn Chase","tx","us",448192,"jealous the talk","-79.50 : 41.04"
710,"6c2c4419-6a13-4a97-93c5-5a831102c984","Otto Saldana Store",967707148,"1988-01-17 17:51:23","709_Eric@gmail.com","86527 Dusty Stone Flats","ca","de",824956,"","-95.32 : 36.30"
711,"6cec755f-b01a-4f9f-941c-5dee737abb42","Susan Reed Inc",957873623,"1988-06-16 09:27:56","710_Michael@yahoo.com","3503 Birch Castle Path","mi","jp",921555,"before to that's moral bart bart on two after you're you talking the lord bible put yeah god my","-71.75 : 41.39"
712,"514414c2-e99e-41fd-bb38-bfaee3724d83","Morris Butler Inc",981489546,"1991-03-06 22:47:24","711_Sherry@gmail.com","12733 Sunny Goat Ledge","ca","jp",647520,"he's make but no after and give did world look the will word the coming hello someone of both and the","-107.26 : 32.75"
713,"93c7b06d-34e4-4b18-a800-18fc4b3c2413","David Mcmorris Store",898067302,"1995-08-30 10:02:59","712_Isaac@hotmail.com","16344 Small Timber Meadow","sc","br",545803,"and room to mind this","-75.97 : 42.10"
714,"43a56092-bdff-41a7-a8cf-0e69df5ba94d","Catherine Clausen Inc",931295187,"1995-02-01 07:00:47","713_Clair@gmail.com","31710 High Rise Pass","oh","us",237039,"don't it knew","-87.45 : 45.70"
715,"3418fc52-210e-4f36-929d-ac28c0569235","Goldie Benbow LLP",902572190,"1984-03-09 10:35:14","714_Roger@gmail.com","25210 Clear Shadow Summit","ma","us",482712,"you","-96.76 : 32.79"
716,"3bb77e55-e208-423f-8079-273d8a057cde","Callie Chambers Inc",950258617,"1986-08-24 15:45:32","715_Mary@gmail.com","75622 Misty Wagon Rove","wi","de",558236,"i'm a unit try went","-82.98 : 39.98"
717,"452963cf-1711-4136-9a40-a404b5c8fe97","Zoe Works Inc",997030737,"1984-04-06 11:58:53","716_Melinda@gmail.com","19840 Thunder Autumn Nook","or","us",392162,"this bart you missin love and government we","-89.38 : 43.07"
